2016-06-17,3.3
2016-06-20,-0.56
2016-06-20,6.29
2016-06-20,-0.5
2016-06-20,-0.86
2016-06-20,3.39
2016-06-21,-0.56
2016-06-21,6.26
2016-06-21,-0.5
2016-06-21,-0.85
2016-06-21,3.29
2016-06-22,-0.56
2016-06-22,6.3
2016-06-22,-0.5
2016-06-22,-0.85
2016-06-22,2.86
2016-06-23,-0.51
2016-06-23,6.3
2016-06-23,-0.49
2016-06-23,-0.85
2016-06-23,2.78
2016-06-24,-0.52
2016-06-24,6.23
2016-06-24,-0.51
2016-06-24,-0.85
2016-06-24,2.88
2016-06-27,-0.52
2016-06-27,6.26
2016-06-27,-0.52
2016-06-27,-0.85
2016-06-27,3.1
2016-06-28,-0.53
2016-06-28,6.27
2016-06-28,-0.52
2016-06-28,-0.85
2016-06-28,3.08
2016-06-29,-0.53
2016-06-29,6.25
2016-06-29,-0.51
2016-06-29,-0.85
2016-06-29,3.16
2016-06-30,-0.55
2016-06-30,6.24
2016-06-30,-0.51
2016-06-30,-0.85
2016-06-30,3.15
2016-07-01,-0.55
2016-07-01,6.29
2016-07-01,-0.51
2016-07-01,-0.85
2016-07-01,3.23
2016-07-05,-0.56
2016-07-05,6.31
2016-07-05,-0.52
2016-07-05,-0.85
2016-07-05,3.18
2016-07-06,-0.55
2016-07-06,6.3
2016-07-06,-0.52
2016-07-06,-0.85
2016-07-06,3.17
2016-07-07,-0.55
2016-07-07,6.25
2016-07-07,-0.52
2016-07-07,-0.85
2016-07-07,3.2
2016-07-08,-0.55
2016-07-08,6.3
2016-07-08,-0.51
2016-07-08,-0.85
2016-07-08,3.14
2016-07-11,-0.55
2016-07-11,6.37
2016-07-11,-0.51
2016-07-11,-0.85
2016-07-11,3.27
2016-07-12,-0.57
2016-07-12,6.4
2016-07-12,-0.5
2016-07-12,-0.85
2016-07-12,3.22
2016-07-13,-0.57
2016-07-13,6.4
2016-07-13,-0.5
2016-07-13,-0.85
2016-07-13,3.16
2016-07-14,-0.56
2016-07-14,6.3
2016-07-14,-0.51
2016-07-14,-0.85
2016-07-14,3.12
2016-07-15,-0.55
2016-07-15,6.29
2016-07-15,-0.5
2016-07-15,-0.85
2016-07-15,3.1
2016-07-18,-0.55
2016-07-18,6.35
2016-07-18,-0.51
2016-07-18,-0.85
2016-07-18,3.19
2016-07-19,-0.56
2016-07-19,6.38
2016-07-19,-0.52
2016-07-19,-0.85
2016-07-19,3.24
2016-07-20,-0.56
2016-07-20,6.41
2016-07-20,-0.51
2016-07-20,-0.84
2016-07-20,3.08
2016-07-21,-0.56
2016-07-21,6.43
2016-07-21,-0.51
2016-07-21,-0.84
2016-07-21,2.95
2016-07-22,-0.55
2016-07-22,6.53
2016-07-22,-0.51
2016-07-22,-0.84
2016-07-22,2.93
2016-07-25,-0.56
2016-07-25,6.6
2016-07-25,-0.51
2016-07-25,-0.84
2016-07-25,3.05
2016-07-26,-0.58
2016-07-26,6.64
2016-07-26,-0.51
2016-07-26,-0.84
2016-07-26,3.04
2016-07-27,-0.55
2016-07-27,6.21
2016-07-27,-0.51
2016-07-27,-0.85
2016-07-27,3.07
2016-07-28,-0.54
2016-07-28,6.15
2016-07-28,-0.51
2016-07-28,-0.85
2016-07-28,3.1
2016-07-29,-0.55
2016-07-29,6.38
2016-07-29,-0.52
2016-07-29,-0.85
2016-07-29,3.14
2016-08-01,-0.55
2016-08-01,6.29
2016-08-01,-0.52
2016-08-01,-0.85
2016-08-01,3.07
2016-08-02,-0.55
2016-08-02,6.38
2016-08-02,-0.52
2016-08-02,-0.85
2016-08-02,3.02
2016-08-03,-0.53
2016-08-03,6.31
2016-08-03,-0.52
2016-08-03,-0.85
2016-08-03,2.96
2016-08-04,-0.53
2016-08-04,6.29
2016-08-04,-0.53
2016-08-04,-0.84
2016-08-04,3.02
2016-08-05,-0.53
2016-08-05,6.28
2016-08-05,-0.52
2016-08-05,-0.85
2016-08-05,2.97
2016-08-08,-0.53
2016-08-08,6.21
2016-08-08,-0.52
2016-08-08,-0.84
2016-08-08,2.9
2016-08-09,-0.52
